title,price,published,acreage,address
"CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP MỚI XÂY GẦN CÁC TRƯỜNG ĐẠI HỌC ĐÔNG Á, KIẾN TRÚC",3.0,27/11/2020,30.0,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP GẦN CHỢ NGUYỄN TRỊ PHƯƠNG GIÁ RẺ 3tr/3ng,3.0,01/12/2020,25.0,"K78/H02/02 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Phòng có ban công, giờ giấc tự do, mặt tiền H.Châu",2.5,01/02/2020,22.0,"Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Phòng trọ tiện nghi gần trường đại học,2.5,01/04/2021,25.0,"20 Đường Tiên Sơn 18, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê phòng trọ có gác lửng,2.5,27/04/2021,20.0,"Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê phòng trọ quận Ngũ Hành Sơn,2.5,07/03/2020,21.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Phòng trọ rẻ, miễn phí điện nước, có khu bếp và vệ sinh nóng lạnh, sân phơi...",1.5,10/03/2020,12.0,"Đường Nguyễn Duy Trinh, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Nhà trọ mới xây sắp hoàn thiện khu làng đại học,1.8,10/11/2020,25.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"PHÒNG TRỌ có Internet WIFI, camera an ninh tại làng đại học Đà Nẵng",0.7000000000000001,11/04/2020,14.0,"Phố Trần Đại Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
PHÒNG TRỌ GIÁ TỐT FULL NỘI THẤT GẦN ĐH KINH TẾ,3.5,05/03/2021,45.0,"Nguyễn Đức Thuận, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ giá mềm 1tr thoáng mát sạch sẽ có thể ở 2-3 người. Lh : 0793696582 ( quyên),1.0,15/03/2021,20.0,"K171 Nguyễn Duy Trinh, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê nhà cấp 4 nguyên căn đường Nguyễn Hữu Cầu,1.6,05/12/2020,135.0,"40 Đường Nguyễn Hữu Cầu, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"CHO THUÊ PHÒNG TẠI KHÁCH SẠN VIEW BIỂN, GẦN NÚI NGŨ HÀNH SƠN",2.5,28/02/2021,30.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê căn hộ sát bên cạnh chợ Non Nước - Ngũ Hành Sơn,2.0,01/03/2021,32.0,"06 Nam Thành, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ 30m2, nhà chỉ có 2 phòng, thoáng mát.",2.0,31/03/2021,30.0,"Hải Triều, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Phòng trọ gần khu đô thị FPT, bên cạnh trường cao đẳng du lịch, đường Trà Khê 1",1.5,08/07/2021,20.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ tại kiệt đường 211 Nguyễn Đình Chiểu, Ngũ Hành Sơn Đà Nẵng",1.5,02/08/2020,20.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê Nhà Nguyên Căn Đường Mộc Sơn 4, Quận Ngũ Hành Sơn",3.0,31/05/2022,50.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ trung tâm Ngũ Hành Sơn, gần bệnh viện",1.0,15/02/2022,15.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ Ngũ Hành Sơn có gác lửng,1.5,06/11/2021,16.0,"596/25 Lê Văn Hiến, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ giá rẻ khu vực ngay chợ Non Nước,1.5,21/05/2022,20.0,"K35/3 Đường Nam Thành, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho Thuê Phòng Trọ diện tĩhs 16m2 có gác lững,2.0,05/09/2020,16.0,"420/2 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Còn 1 phòng trọ 30m5 Giá 2tr5 có gác lững và nơi nấu nướng,2.5,19/11/2020,30.0,"68 Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Phòng trọ giá sinh viên tại quần Ngũ Hành Sơn, Đà Nẵng",2.2,10/10/2020,20.0,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho Thuê Phòng Trọ phòng tại gần bệnh viện phụ sản nhi Đà Nẵng,2.0,12/09/2020,20.0,"420/28 đường lê văn hiến gần bện viện phụ sản nhi đà nẵng Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê nhà trọ đường Trần Văn Thành (gần đường Hồ Xuân Hương),1.5,06/12/2020,15.0,"Đường Trần Văn Thành, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Phòng trọ mới xây, view đẹp, nằm gần trường Đại học Kinh Tế và chợ Khuê Mỹ",2.5,02/10/2020,20.0,"K420/45 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ cao cấp BV 600 giường- Full nắng gió - An ninh camera - Tự do giờ giấc,2.2,16/03/2021,25.0,"45/118 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ tiện nghi giá tốt gần Lê Văn Hiến,3.0,23/02/2021,30.0,"15 Phố Mạc Thiên Tích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho nữ SV/nhân viên văn phòng thuê phòng,1.1,14/04/2021,25.0,"Kiệt 211 Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Căn hộ giá rẻ, full nội thất, gần Biển, ĐHKT, BV 600 giường, Ngũ Hành Sơn. LHcc; 0934.860.986",3.0,10/06/2021,35.0,"Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Căn hộ full nội thất, Ngũ Hành Sơn. Diện tích 30-45m2. Lh Chính Chủ: 0934.860.986 (Ngọc Quý)",3.7,03/06/2021,45.0,"02-04 Đường Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ tại: 508 Lê Văn Hiến, Ngũ Hành Sơn Đà Nẵng",1.5,06/11/2021,20.0,"508 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Căn hộ giá rẻ như phòng Trọ, Ở được 2-3 người, Ngũ Hành Sơn. LHcc; 0934.860.986",3.7,05/06/2021,45.0,"02-04 Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Nhà trọ 35m2, diện tích sử dụng 50m2 48 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2.5,04/12/2021,35.0,"48 Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ, nhà trọ tại 211 An Nông, Phường Khuê Mỹ, Quận Ngũ Hành Sơn",1.0,16/02/2022,20.0,"211 An Nông, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ 20m2 tại Ngũ Hành Sơn Đà Nẵng,1.5,06/07/2022,20.0,"508 Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ - ưu tiên gia đình,-1.0,16/01/2016,30.0,"K130/20 Hồ Xuân Hương, Ngũ Hành Sơn"
"Cho thuê phòng trọ thoáng mát, sạch sẽ, rộng rãi tại quận Ngũ Hành Sơn",1.8,16/01/2020,18.0,"Đường Lê Huy Cát, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"CHO THUÊ CĂN HỘ MINI CAO CẤP TẠI 142/8 LÊ VĂN HIẾN, QUẬN NGŨ HÀNH SƠN, ĐÀ NẴNG",6.0,25/04/2019,40.0,"142/8A Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ khu vực Khuê Mỹ,2.5,19/01/2019,24.0,"Đường Trần Hoành, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ CAO CẤP GIÁ RẺ - TIỆN NGHI - NHÀ MỚI 100%,3.5,09/04/2018,20.0,42 Nước Mặn 5 - phường Khuê Mỹ - quận Ngũ Hành Sơn - Đà Nẵng
Cho thuê phòng trọ cao cấp mới xây tại đường Khuê Mỹ 7 gần Đường Hồ Xuân Hương,2.6,11/11/2018,26.0,"Đường Hồ Xuân Hương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ. Đẹp mới xây,3.5,17/02/2019,30.0,"Đường Trần Hoành, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ gần ĐH Greenwich và Bệnh viện Sản Nhi Đà Nẵng,2.9,09/10/2019,27.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ mới q. ngũ hành sơn gần đh Kinh Tế ĐN,2.8,04/02/2020,30.0,"Đường Khuê Mỹ Đông 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng đã trang bị nội thất song song Lê Văn Hiến,2.5,19/05/2020,20.0,"Đường Doãn Uẩn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng trọ 25m2 ngay tại BV 600 giường,2.0,19/02/2020,25.0,"77 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Phòng kiểu căn hộ mini full nội thất và phòng trọ cơ bản. Giá từ 2 triệu đến 3.8 triệu tùy phòng.,2.0,22/07/2020,35.0,"Đa mặn 10 Đường Đa Mặn 7, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng tại 420/1 lê văn hiến ngay trung tâm hành chính quận,2.3,27/06/2020,20.0,"420/1 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ mới xây full nội thất tại An Thượng 9, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",10.0,12/07/2022,60.0,"An Thượng 9, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê Phòng Trọ Siêu Bự, Siêu rẻ ngay sau lưng KTX DMC Ngũ Hành Sơn, 52m2 và 30m2",3.0,16/06/2020,53.0,"K70/129 Đường Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ Ngũ Hành Sơn,3.0,14/07/2022,30.0,"36 Đường Lê Văn Tâm, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê phòng trọ 2 mặt tiền đường 10m5 vs đường 5m5,2.3,31/05/2019,35.0,"Đường Chơn Tâm 6, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"cho thuê phòng trọ mới xây 2 mặt tiền, đường 10m5, sau lưng bệnh viện ung bướu, gần trường học",2.0,11/02/2019,20.0,"Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ gần khu Công Nghiệp Hòa Khánh,1.4,13/12/2018,17.0,"Đường Thanh Vinh, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ tại 18 Chơn Tâm 3, Đà Nẵng",1.2,09/07/2019,15.0,"Số nhà 18 Đường Chơn Tâm 3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê nhà trọ giá bình dân, khu vực an ninh và tiện ích",2.0,30/03/2020,25.0,"Đường Lê Văn Tâm, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ gần các trường DH: Bach Khoa, Sư Phạm, Duy Tân, gần chợ & bến xe trung tâm TP….",1.5,17/08/2019,14.0,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ wifi free, không chung chủ",1.5,25/02/2020,21.0,"Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ mới xây, gác lững, đẹp, rộng rãi",1.5,19/03/2020,25.0,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ phường Hoà Khánh Nam,1.8,19/10/2019,25.0,"K218 Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ Q.Liên Chiểu,2.3,19/03/2020,35.0,"1 Đường Chơn Tâm 6, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ Liên Chiểu mặt kiệt đường Hoàng Văn Thái,1.8,09/03/2020,30.0,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ mới 100%, sạch sẽ, diện tích 25m2 giá thuê thì bình dân phù hợp cho tất cả mọi người",1.5,02/07/2020,25.0,"Đường Huỳnh Thị Bảo Hòa, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ 2 mặt tiền sau lưng bệnh viện Ung Bướu,2.3,15/03/2020,35.0,"Đường Chơn Tâm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê mặt bằng, phòng trọ tại 31 Nguyễn khuyến Đà Nẵng Liên Chiểu Đà Nẵng",2.5,20/02/2021,25.0,"31 Đường Nguyễn Khuyến, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ 2 mặt tiền Liên Chiểu,2.0,02/04/2021,30.0,"Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ mới cao cấp,1.8,24/04/2021,16.0,"Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê Phòng số 4, 20m2, wc khép kín",1.6,25/04/2021,20.0,"K81/52 Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ full nội thất đẹp. Giá: từ 3,2Tr đến 3,3Tr tuỳ phòng",3.2,08/06/2022,40.0,"493 Tôn Đức Thắng, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ mới xây 100% - rộng 20m2 có gác lửng, sau ĐH Sư Phạm Đà Nẵng, Gần chợ, Gần trường Đh Bách Khoa, ĐH Duy Tân -",1.5,09/12/2021,20.0,"Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ tại 18 Chơn tâm 3 (gần đường Nguyễn Khuyến), Hòa khành Nam, Liên Chiểu, Đà nẵng",1.7000000000000002,04/09/2021,15.0,"18 Đường Chơn Tâm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê , phòng trọ tại 18 Chơn Tâm 3 Đà Nẵng (gần đường Nguyễn Khuyễn)",1.2,11/02/2022,15.0,"Đường Chơn Tâm 3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho thuê nhà trọ cuối đường Phạm Như Xương,1.0,13/05/2016,20.0,"Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ mới xây, gần Đại Học Duy Tân - Quận Liên Chiểu- Đà Nẵng, gần bến xe trung tâm Đà Nẵng",1.0,17/03/2016,27.0,"Đường Dương Cát Lợi, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Tìm người ở ghép gần đại học sư phạm,0.6000000000000001,07/03/2016,28.0,"Đường Đồng Trí 2, ngay ô tô Trường Hải và Đại học Sư Phạm"
"Cho thuê phòng trọ gần trường Đại học Sư Phạm, Bách Khoa Đà Nẵng, đường Tôn Đức Thắng Liên Chiểu, Đà Nẵng",1.0,12/07/2016,23.0,"Tôn Đức Thắng, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Nhà trọ diện tích rộng, đối diện ĐH Sư Phạm, Hoà Khánh, Đà Nẵng",1.6,13/04/2016,48.0,"Chơn Tâm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ sinh viên giá rẻ,0.8,08/07/2016,20.0,"Nguyễn Lương Bằng, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ tại Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",0.7000000000000001,11/01/2017,12.0,"Nguyễn Minh Chấn, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ cho thuê sạch sẽ,mát mẽ,mới xây",1.4,28/08/2017,15.0,"Đường Chơn Tâm3, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
Cho Thuê Phòng Trọ Giá Rẻ Khu Vực Hoà Khánh,1.3,20/07/2019,15.0,"12 Đặng Chất, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Trọ mặt tiền 22 Quang Thành 2 - sát Lạc Long Quân - Hòa Khánh,2.0,01/06/2020,25.0,"22 Đường Quang Thành 1, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng 32m2 chung cư Hòa Khánh, Đà Nẵng",2.3,16/05/2020,32.0,"Đường số 4, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Phòng Trọ Trong Nhà Nguyên Căn mới xây dựng,2.0,20/09/2018,40.0,"Kiệt 1, Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ 11m2, lửng 5.5m2, giá 1tr1, vệ sinh riêng + hành lang để xe 2,5m",1.1,12/12/2019,16.0,"41 Đường Thanh Vinh 4, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê liền 4 phòng trọ máy lạnh giá từ 1tr7 - Phòng trọ nhà biệt thự cấp 3 gần ĐH Duy Tân - Quận Liên Chiểu,1.7000000000000002,19/07/2018,16.0,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê trọ 18m2-25m2 gần KCN, Gác lững, lối đi riêng, sân phơi sát mỗi phòng",1.6,26/05/2020,18.0,"31 Đường Bàu Vàng 5, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Mình có việc ở Đà Nẵng và cần thuê một phòng khách sạn trong một tháng,2.0,15/06/2019,20.0,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ sinh viên, công nhân, người đi làm",1.5,25/01/2018,25.0,"Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ khu vực Âu Cơ - Hòa Khánh,0.8,25/11/2015,12.0,161/63 Âu Cơ - Đà Nẵng
PHÒNG TRỌ MỚI XÂY XONG CHO THUÊ: P 16m2 và P 32m2,1.5,06/01/2018,16.0,"82/83B Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ, nhà trọ gần khu công nghiệp Hòa Khánh, Quận Liên Chiểu, Đà Nẵng",0.5,03/01/2016,12.0,"Nhà 25, Đường Thanh Vinh 8, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng khách sạn siêu sang, giá siêu rẻ",1.5,14/10/2016,30.0,"Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ gần Trường Bách Khoa Đà Nẵng,0.6000000000000001,06/06/2016,15.0,"Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê căn hộ mini hạng sang giá rẻ tại Hòa Khánh,1.6,14/03/2018,30.0,"Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ đường Đồng Kè (đối diện cổng chợ Hoà Khánh),0.8,18/05/2017,10.0,"Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Cho Thuê Phòng Trọ K82 Nguyễn Lương Bằng, Đà Nẵng",1.2,27/05/2019,20.0,"Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Dãy trọ mới xây 2 tầng gần KCN Hòa Khánh,1.5,11/02/2019,20.0,"Đường Thành Vinh 12, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho Thuê Trọ Gần Khu Công Nghiệp Hoà Khánh,1.5,01/06/2020,50.0,"50 Đường Nguyễn Chánh, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Trọ KCN Hòa Khánh Mở Rộng - Phù hợp cho GD Trẻ,1.6,05/07/2020,25.0,"B1 Hồng Phước Đường số 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Khách sạn tại Liên Chiểu, gần đh bách khoa, Đà Nẵng",3.0,12/09/2020,18.0,"Đường Nguyễn Chánh, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
TRỌ DÀNH CHO GIA ĐÌNH - KCN HÒA KHÁNH MỞ RỘNG,1.6,03/10/2020,18.0,"B1 Hồng Phước Đường số 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng Trọ Kiệt 82 Nguyễn Lương Bằng Phường Hòa Khánh Bắc. Giá thuê 1,2 triệu/tháng",1.2,17/07/2020,16.0,"Kiệt 82 Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng 2tr2/tháng: tivi, máy lạnh, nước nóng. ĐẶC BIỆT BAO ĐIỆN NƯỚC",2.2,12/10/2020,20.0,"1 Đường Bàu Mạc 8, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê 2 phòng trọ tại đường Bàu Mạc 12,1.2,27/11/2020,14.0,"Đường Bàu Mạc 12, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ gia đình Liên Chiểu 40 m2,1.3,30/01/2021,40.0,"186 Phạm Như Xương, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ, căn hộ gần trường Đại học Bách Khoa Đà Nẵng",0.8,05/11/2020,20.0,"385/1 Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ mới gần 500m Chợ Hòa Khánh giá tốt,1.8,30/05/2022,25.0,"K51/34 Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ sinh viên gần đh bách khoa đà nẵng,1.0,27/02/2021,25.0,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ cho thuê Đường Thanh Vinh 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu",1.1,15/05/2021,22.0,"237 Đường Thanh Vinh 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ đường Phan Văn Định,1.5,09/11/2021,20.0,"Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ đường Bàu Mạc 15, Hoà Khánh, Liên Chiểu",1.4,11/07/2022,22.0,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
Nhà trọ bến xe trung tâm đầy đủ tiện nghi,2.4,18/03/2021,15.0,"82 Đường Thanh Tịnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ cao cấp cho gia đình gần bến xe ĐN tại 172/55/18 Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.9,03/10/2021,35.0,"172/55/18 Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ bà chính đ/c tại K160 Đường Tống Duy Tân, Phường Hòa Minh, Quận Liên Chiểu",1.2,30/09/2021,15.0,"K160 Đường Tống Duy Tân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
Cho thuê phòng trọ mặt tiền 65 Nguyễn Nhược Pháp phường Hòa Minh Liên Chiểu Đà Nẵng,2.0,13/03/2021,25.0,"Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Phòng cho thuê mới xây đẹp giá rẻ tại 84 Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu",4.5,07/07/2021,30.0,"84 Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ cao cấp mới xây tại 132 Trần Quý Khoách, Hòa Minh, Đà Nẵng",2.2,07/07/2021,20.0,"132 Trần Quý Khoách, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Cho thuê phòng trọ, chỗ ở an ninh tại Quận Liên Chiểu, Đà Nẵng",1.2,01/05/2021,20.0,"100 Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
Phòng trọ gần ĐH Sư Phạm bến xe khu hành chính quận. Diện tích 25m2 giá thuê 1tr/tháng,1.0,25/10/2021,25.0,"27 Phố Nguyễn Khắc Nhu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Trọ vip cho gia đình người đi làm giá mùa dịch tại 172/55/16 Đường Nam Trân, Phường Hòa Minh, Quận Liên Chiểu",1.8,10/10/2021,35.0,"172/55/16 Đường Nam Trân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ đường tại 398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8,18/11/2021,15.0,"398 Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ cao cấp giá hỗ trợ dịch có tại 172/55 Nam Trân, Phường Hòa Minh, Quận Liên Chiểu",1.8,06/10/2021,35.0,"172/55 Nam Trân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
